ID_ENCUESTA,ID_VEHICULO,ID_TIPOVEHICULO,ID_COMBUSTIBLE,MUNICIPIO_MATRICULA,PERTENECE_VEHICULO,PERSONA_DUENOVEHICULO,EXENTO_PICOYPLACA,RAZON_EXENTO,DONDE_GUARDAVEHICULO,VALOR_PARQUEO
23116514,1,4,1,CUNDINAMARCA,1,2,2,-1,1,-1
23118111,1,1,1,1,1,1,2,-1,1,-1
23118355,1,1,1,BOGOTA,1,1,2,-1,1,-1
23118359,1,1,1,CHIA,1,2,2,-1,1,-1
23121290,1,1,1,110001,1,1,2,-1,1,-1
23121846,1,1,1,CHIA,1,1,2,-1,1,-1
23122463,1,1,1,BOGOTA,1,1,2,-1,1,-1
23122464,1,1,1,CHIA,1,1,2,-1,1,-1
23123042,1,1,1,11001,1,2,2,-1,1,-1
23123074,1,4,1,FUNSA,1,3,2,-1,1,-1
23123297,1,1,1,BOGOTA,1,1,2,-1,1,-1
23123368,1,1,1,BOGOTA,1,2,2,-1,1,-1
23123391,1,1,1,MEDELLíN,1,1,2,-1,1,-1
23123548,1,4,1,11001,1,4,1,12,1,-1
23123552,1,4,1,11001,1,3,1,12,1,-1
23123706,1,4,1,BOGOTA,1,2,2,-1,1,-1
23124018,1,1,1,137,1,1,2,-1,3,60000
23124019,1,1,1,137,1,1,2,-1,1,-1
23124020,1,1,1,137,1,2,2,-1,1,-1
23124021,1,4,1,BOGOTA11001,1,1,1,12,1,-1
23124080,1,2,2,BOGOTA11001,1,1,2,-1,3,70000
23124627,1,1,1,CHIA,1,2,2,-1,1,-1
23125026,1,4,1,BOGOTA11001,1,2,1,12,1,-1
23125068,1,4,1,ZIPAQUIRA,1,1,1,12,1,-1
23125069,1,1,1,BOGOTA,1,1,2,-1,1,-1
23125069,2,4,1,BOGOTA,1,2,1,12,1,-1
23125069,3,4,1,BOGOTA,1,4,1,12,1,-1
23134864,1,1,1,BOGOTA,1,2,2,-1,1,-1
23134864,2,4,1,BOGOTA,1,3,2,-1,1,-1
23134865,1,1,1,BOGOTA,1,1,2,-1,1,-1
23134865,2,4,1,BOGOTA,1,1,2,-1,1,-1
23134867,1,1,1,BOGOTA,1,2,2,-1,1,-1
23134870,1,4,1,BOGOTA,1,2,2,-1,1,-1
23140000,1,1,1,CALI,1,2,2,-1,1,-1
23142038,1,1,1,11001,1,1,2,-1,1,-1
23142654,1,1,1,11001,1,4,2,-1,1,-1
23143346,1,1,1,BOGOTA,1,1,2,-1,1,-1
23143798,1,1,1,BOGOTA,1,1,2,-1,1,-1
23143798,2,2,1,CHIA,1,1,2,-1,1,-1
23143800,1,1,1,BOGOTA,1,2,2,-1,1,-1
23143801,1,1,1,BOGOTA,1,1,2,-1,1,-1
23143801,2,2,2,BOGOTA,1,1,2,-1,1,-1
23143806,1,1,1,BOGOTA,1,4,2,-1,1,-1
23143849,1,4,1,BOGOTA,1,1,2,-1,1,-1
23144234,1,1,1,1101,1,2,2,-1,1,-1
23144375,1,1,1,BOGOTA,1,1,2,-1,1,-1
23144709,1,1,1,377,1,1,2,-1,1,-1
23144761,1,1,1,CHIA,1,2,2,-1,1,-1
23144761,2,4,1,NEIVA,1,1,2,-1,1,-1
23144762,1,4,1,BOGOTA,1,2,2,-1,1,-1
23144766,1,4,1,BOGOTA,1,1,2,-1,1,-1
23145472,1,1,1,BOGOTA,1,1,2,-1,1,-1
23145474,1,2,2,ZIPAQUIRA,1,1,2,-1,1,-1
23145475,1,9,2,BOGOTA,1,1,4,-1,4,0
23145544,1,1,1,BOGOTA,4,-1,2,-1,5,0
23145545,1,89,1,SOPO,2,-1,2,-1,4,-1
23145550,1,1,1,CALERA,1,1,2,-1,4,0
23145876,1,4,1,VILLETA,1,1,1,12,1,-1
23146020,1,4,1,BOGOTA11001,1,1,1,12,1,-1
23146021,1,4,1,BOGOTA11001,1,1,2,-1,1,-1
23146025,1,1,1,BOGOTA11001,1,1,2,-1,1,-1
23146025,2,4,1,BOGOTA11001,1,1,2,-1,1,-1
23146027,1,4,1,SUBACHOQUE,1,1,1,12,1,-1
23146028,1,4,1,BOGOTA11001,1,1,2,-1,1,-1
23146029,1,4,1,BOGOTA11001,1,1,1,12,1,-1
23146092,1,4,1,BOGOTA,1,2,2,-1,1,-1
23146093,1,4,1,FUNZA,1,2,2,-1,1,-1
23146094,1,4,1,MADRID,1,3,2,-1,1,-1
23146095,1,4,1,MADRID,1,1,2,-1,1,-1
23146279,1,4,1,BOGOTA,1,2,2,-1,1,-1
23146431,1,1,1,BOGOTA,1,1,2,-1,5,0
23146703,1,4,1,FUSAGASUGA,1,1,1,12,1,-1
23146703,2,4,1,11001,1,3,1,12,1,-1
23146786,1,1,1,11001,1,1,2,-1,1,-1
23146786,2,2,1,11001,1,2,2,-1,1,-1
23147141,1,1,1,11001,1,1,2,-1,1,-1
23147141,2,4,1,269,1,1,1,12,1,-1
23147246,1,1,1,ZIPAQUIRA,1,2,2,-1,1,-1
23147248,1,1,1,11001,1,4,2,-1,1,-1
23147249,1,1,1,11001,1,1,2,-1,1,-1
23147251,1,1,1,11001,1,1,2,-1,4,0
23147251,2,1,1,11001,1,2,2,-1,4,0
23147252,1,2,1,11001,1,4,2,-1,1,-1
23147255,1,4,1,11001,1,1,2,-1,1,-1
23147256,1,1,1,11001,1,1,2,-1,1,-1
23147272,1,1,1,SABALETA ANTIOQUIA,1,1,2,-1,1,-1
23147272,2,4,1,11001,1,4,2,-1,1,-1
23147273,1,1,1,11001,1,3,2,-1,1,-1
23147277,1,1,1,11001,1,2,2,-1,2,60000
23147278,1,1,1,11001,1,2,2,-1,1,-1
23147281,1,4,1,11001,1,4,2,-1,1,-1
22594732,1,1,1,11001,1,1,2,-1,1,-1
22594735,1,4,1,11001,1,1,1,12,1,-1
22594736,1,1,1,11001,1,1,2,-1,2,45000
22594897,1,1,1,11001,1,1,2,-1,1,-1
22594898,1,4,1,11001,1,2,1,12,1,-1
22594899,1,4,1,11001,1,1,1,12,1,-1
22594900,1,1,1,11001,1,1,2,-1,1,-1
22594901,1,1,1,11001,1,1,2,-1,3,0
22594902,1,1,1,377,1,1,2,-1,3,90000
22594903,1,1,1,11001,1,1,2,-1,3,0
22595264,1,1,1,BOGOTA,1,1,2,-1,3,50000
22595273,1,1,1,BOGOTA,1,1,2,-1,1,-1
22595276,1,1,1,BOGOTA,1,2,2,-1,4,0
22595277,1,1,1,BOGOTÁ,1,1,2,-1,2,120
22595278,1,1,1,BOGOTA,1,1,2,-1,2,0
22595734,1,4,1,11001,1,2,1,12,1,-1
22595735,1,2,2,11001,1,1,1,10,1,-1
22597132,1,1,1,BOGOTA,1,1,2,-1,2,100000
22606321,1,4,1,BOGOTA,1,2,2,-1,1,-1
22608783,1,1,1,BOGOTA,1,1,2,-1,1,-1
22608783,2,4,1,BOGOTA,1,1,2,-1,1,-1
22608785,1,1,1,BOGOTA,1,1,2,-1,1,-1
22610089,1,4,1,BOGOTA,1,1,2,-1,1,-1
22610682,1,1,1,ZIPAQUIRA,1,1,1,12,1,-1
22610684,1,4,1,ZIPAQUIRA,1,1,1,12,1,-1
22610685,1,1,1,ZIPAQUIRA,1,1,1,12,1,-1
22611755,1,1,1,11001,1,1,2,-1,3,50000
22611755,2,1,1,11001,1,1,2,-1,3,50000
22612845,1,1,1,ZIPAQUIRA,1,1,1,12,3,80000
22612849,1,2,1,BOGOTA,1,1,2,-1,1,-1
22612850,1,1,1,ZIPAQUIRA,1,1,2,-1,1,-1
22613467,1,5,1,BOGOTA,3,-1,2,-1,2,0
22613526,1,1,1,11001,1,1,2,-1,1,-1
22613526,2,4,1,11001,1,4,1,12,1,-1
22613731,1,6,1,295,1,1,1,12,1,-1
22614304,1,1,1,11001,1,1,2,-1,5,0
22614314,1,4,1,899,1,1,2,-1,1,-1
22614316,1,1,1,899,1,2,2,-1,1,-1
22614317,1,4,1,899,1,2,2,-1,1,-1
22614317,2,5,1,11001,1,1,2,-1,3,45000
22614491,1,6,1,269,1,1,2,-1,2,50000
22614492,1,1,1,11001,1,1,2,-1,1,-1
22614496,1,4,1,11001,1,1,2,-1,1,-1
22614502,1,4,1,0,1,1,2,-1,1,-1
22614585,1,4,1,BOGOTÁ,1,1,1,12,1,-1
22614608,1,4,1,FUSAGASUGA,1,1,2,-1,1,-1
22614611,1,1,1,BOGOTA,1,2,2,-1,1,-1
22621047,1,5,4,11001,1,1,2,-1,1,-1
22624766,1,1,1,BOGOTA,1,3,2,-1,1,-1
22624767,1,4,1,CHIA,1,1,2,-1,1,-1
22625789,1,1,1,11001,1,1,2,-1,1,-1
22643629,1,1,1,11001,1,2,2,-1,1,-1
22643629,2,1,1,11001,1,3,2,-1,1,-1
22644838,1,1,1,1,1,1,2,-1,1,-1
22644838,2,4,1,1,1,1,2,-1,1,-1
22644842,1,1,1,0,1,1,2,-1,1,-1
22644917,1,1,1,BOGOTA,1,2,2,-1,4,81000
22644922,1,1,1,CHIA,1,1,1,12,1,-1
22645235,1,1,1,11001,1,1,2,-1,1,-1
22647482,1,1,1,BOGOTA,1,1,2,-1,1,-1
22647713,1,1,1,11001,1,2,2,-1,1,-1
22647713,2,1,1,11001,1,2,2,-1,1,-1
22648065,1,4,1,0,1,3,2,-1,1,-1
22648081,1,1,1,BOGOTA,1,1,2,-1,1,-1
22648446,1,1,1,BOGOTA,1,1,2,-1,1,-1
22648610,1,1,1,BOGOTA,1,1,2,-1,1,-1
22648612,1,1,1,BOGOTA,1,1,2,-1,1,-1
22648613,1,1,1,CUNDINAMARCA,1,1,2,-1,1,-1
22648644,1,1,1,BOGOTA,4,-1,2,-1,1,-1
22648646,1,1,1,ZIPAQUIRA,4,-1,2,-1,1,-1
22648649,1,1,1,ZIPAQUIRA,1,1,2,-1,1,-1
22648650,1,4,1,ZIPAQUIRA,1,2,2,-1,1,-1
22648656,1,2,1,ZIPAQUIRA,1,3,2,-1,1,-1
22648661,1,1,1,BOGOTA,1,1,2,-1,1,-1
22649096,1,2,5,CALI,1,1,2,-1,1,-1
22649458,1,1,1,CALI,1,1,2,-1,1,-1
22649601,1,4,1,0,1,1,2,-1,2,45000
22649754,1,1,1,BOGOTA,1,1,2,-1,1,-1
22649843,1,1,1,899,1,2,2,-1,3,50000
22649845,1,4,1,899,1,1,1,12,1,-1
22649847,1,4,1,899,1,1,1,12,1,-1
22649849,1,4,1,899,1,3,1,12,1,-1
22649850,1,4,1,899,1,1,1,12,1,-1
22649850,2,4,1,899,1,2,1,12,1,-1
22649891,1,4,3,CHIA,1,2,1,12,1,-1
22649892,1,4,1,TABIO,1,1,1,12,1,-1
22649893,1,4,1,ZIPAQUIRA,1,1,1,12,1,-1
22649896,1,1,1,BOGOTA,1,2,2,-1,1,-1
22649897,1,1,1,CHIA,1,1,1,12,1,-1
22649899,1,1,1,BOGOTA11001,1,1,2,-1,1,-1
22650439,1,1,1,BOGOTA,1,1,1,3,1,-1
22650441,1,1,1,CHIA,1,1,2,-1,1,-1
22651257,1,1,1,11001,1,1,2,-1,3,80000
22651396,1,1,1,BOGOTA,1,2,2,-1,5,0
22651398,1,1,1,BOGOTA,1,1,2,-1,1,-1
22651399,1,1,1,BOGOTA,1,1,2,-1,2,0
22652009,1,1,1,CHIA,1,2,2,-1,3,50000
22652010,1,4,1,FUSA,1,1,1,12,3,30000
22652012,1,1,1,11001,1,1,2,-1,1,-1
22652178,1,1,1,11001,1,1,2,-1,1,-1
22652447,1,1,1,899,1,-1,1,12,1,-1
22652520,1,1,1,11001,1,1,2,-1,2,0
22653073,1,1,1,11001,1,2,2,-1,1,-1
22653151,1,1,1,899,1,1,1,12,1,-1
22655829,1,1,1,377,1,1,2,-1,3,70000
22655830,1,1,1,899,1,1,2,-1,1,-1
22656146,1,1,1,11001,1,2,2,-1,3,80000
22657600,1,1,1,FUSAGASUGA,4,-1,2,-1,1,-1
22657602,1,1,1,CALI,1,1,2,-1,1,-1
22657603,1,4,1,11001,1,1,1,12,3,50000
22657605,1,1,1,473,1,1,2,-1,3,120000
22657606,1,1,1,11001,1,1,2,-1,1,-1
22657615,1,1,1,11001,1,1,2,-1,3,60000
22657616,1,1,1,11001,1,3,2,-1,1,-1
22657617,1,1,1,11001,1,1,2,-1,1,-1
22657617,2,4,1,11001,1,1,1,12,1,-1
22657619,1,2,1,11001,1,2,2,-1,1,-1
22657621,1,1,1,11001,1,1,2,-1,1,-1
22673573,1,1,1,CALI,1,1,2,-1,1,-1
22673574,1,1,1,BOGOTA,1,1,2,-1,4,160000
22673575,1,1,1,BOGOTA,1,1,2,-1,1,-1
22673576,1,1,1,CHIA,1,1,2,-1,1,-1
22673576,2,2,2,COMBITA,1,1,1,10,4,60000
22673747,1,1,1,BOGOTA,1,1,2,-1,1,-1
22673751,1,1,1,SOACHA,1,1,2,-1,1,-1
22673751,2,4,1,BOGOTA,1,1,2,-1,1,-1
22673890,1,1,1,BOGOTA,1,1,2,-1,1,-1
22673896,1,1,1,LA CALERA,1,1,2,-1,1,-1
22673896,2,4,1,ZIPAQUIRA,1,1,2,-1,1,-1
22674504,1,1,1,BOGOTA,1,2,2,-1,1,-1
22675063,1,2,2,CHIA,1,1,2,-1,4,120000
22675065,1,1,1,BOGOTA,1,1,2,-1,1,-1
22675065,2,4,1,ZIPAQUIRA,1,1,1,12,1,-1
22675130,1,1,1,PEREIRA,1,1,2,-1,1,-1
22675133,1,4,1,BOJACA,1,4,1,12,1,-1
22675134,1,4,1,FACATATIVA,1,1,1,12,1,-1
22675135,1,1,1,110001,1,1,2,-1,1,-1
22675135,2,4,1,BOJACA,1,1,1,12,1,-1
22679467,1,1,1,11001,1,2,2,-1,2,67000
22682426,1,1,1,473,1,1,2,-1,1,-1
22682427,1,1,1,CHIA,1,1,2,-1,1,-1
22682430,1,1,1,BOGOTA,1,2,2,-1,1,-1
22682592,1,4,1,11001,1,3,2,-1,1,-1
22686979,1,1,1,BOGOTA,1,1,2,-1,1,-1
22686981,1,1,1,BOGOTA,1,1,2,-1,1,-1
22686982,1,4,1,BOGOTA,1,1,2,-1,1,-1
22695332,1,1,1,BOGOTA,4,-1,2,-1,1,-1
22695335,1,1,1,CHIA,1,1,2,-1,1,-1
22695336,1,1,1,ZIPAQUIRA,1,1,2,-1,3,90000
22697672,1,1,1,473,1,1,2,-1,1,-1
22697673,1,4,1,11001,1,3,1,12,1,-1
22697675,1,4,1,286,1,1,1,12,1,-1
22697676,1,4,1,11001,1,1,1,12,2,35000
22697677,1,1,1,11001,1,1,2,-1,1,-1
22697677,2,1,1,11001,1,1,2,-1,3,35000
22697678,1,1,1,11001,1,1,2,-1,1,-1
22697681,1,1,1,11001,1,1,2,-1,2,0
22698530,1,1,1,BOGOTA,1,2,2,-1,3,130000
22698532,1,1,1,BOGOTA,1,2,2,-1,1,-1
22699343,1,1,1,11001,1,2,2,-1,2,0
22699667,1,4,1,ZIPAQUIRA,1,3,1,12,1,-1
22699668,1,4,1,ZIPAQUIRA,1,1,1,12,1,-1
22699669,1,4,1,ZIPAQUIRA,1,1,2,-1,1,-1
22699670,1,6,2,110001,1,1,2,-1,4,150000
22700212,1,4,1,VILLA PINZON,1,1,2,-1,1,-1
22701777,1,1,1,11001,1,1,2,-1,2,0
22711399,1,1,1,11001,1,1,2,-1,1,-1
22712787,1,1,1,175,1,1,2,-1,1,-1
22714300,1,1,1,11001,1,1,2,-1,5,0
22718727,1,1,1,110001,1,1,2,-1,1,-1
22718765,1,1,1,11001,1,3,1,12,1,-1
22718765,2,4,1,269,1,4,1,12,1,-1
22718772,1,4,1,ITAGUI,1,1,2,-1,2,60000
22719519,1,4,1,ZIPAQUIRA,1,1,2,-1,1,-1
22719983,1,1,1,CHIA,1,2,2,-1,2,70000
22720933,1,4,1,269,1,1,2,-1,1,-1
22722828,1,1,1,CALERA,1,2,2,-1,1,-1
22724294,1,1,1,11001,1,1,2,-1,1,-1
22724294,2,1,1,11001,1,2,2,-1,1,-1
22727697,1,4,1,269,1,1,1,12,1,-1
22728675,1,1,1,BOGOTA,1,1,2,-1,1,-1
22728678,1,1,1,FACA,1,1,2,-1,1,-1
22728679,1,4,1,MARIQUITA,1,1,2,-1,1,-1
22728683,1,1,1,BOGOTA,1,1,2,-1,1,-1
22728685,1,1,1,ZIPAQUIRA,1,1,2,-1,1,-1
22728685,2,4,1,COLOMBIA,1,5,2,-1,1,-1
22729084,1,1,1,11001,1,1,2,-1,1,-1
22729493,1,4,1,899,1,1,2,-1,1,-1
22729496,1,1,1,11001,1,1,2,-1,1,-1
22735571,1,1,1,11001,1,2,2,-1,1,-1
22737064,1,4,1,899,1,1,1,12,1,-1
22737271,1,4,1,CHIA,1,3,2,-1,1,-1
22737273,1,1,1,BOGOTA,1,1,2,-1,1,-1
22737273,2,4,1,BOGOTA,1,3,2,-1,1,-1
22737275,1,1,1,CHIA,1,1,2,-1,1,-1
22737583,1,1,1,11001,1,1,2,-1,3,100000
22737855,1,1,1,BOGOTA,1,4,2,-1,3,120000
22738195,1,4,1,899,1,3,1,12,1,-1
22738217,1,4,1,473,1,3,1,12,1,-1
22738644,1,1,1,BOGOTA,1,1,2,-1,1,-1
22738969,1,4,1,11001,1,3,1,12,1,-1
22738970,1,1,1,11001,1,1,2,-1,2,70000
22738970,2,4,1,11001,1,2,1,12,2,40000
22738970,3,4,1,11001,1,3,1,12,2,40000
22738971,1,4,1,11001,1,3,1,12,1,-1
22738974,1,1,1,1101,1,1,2,-1,1,-1
22738974,2,4,1,11001,1,1,1,12,1,-1
22738981,1,4,1,11001,1,1,1,12,1,-1
22739211,1,4,1,11001,1,1,2,-1,1,-1
22739211,2,4,1,11001,1,2,2,-1,1,-1
22739305,1,1,1,899,1,2,2,-1,3,50000
22739305,2,4,1,899,1,3,1,12,1,-1
22739947,1,1,1,11001,1,1,2,-1,1,-1
22739947,2,4,1,473,1,2,1,12,1,-1
22739979,1,4,1,ZIPAQUIRA,1,1,2,-1,1,-1
22739979,2,4,1,BOGOTA,1,1,2,-1,1,-1
22739980,1,1,1,11001,1,1,2,-1,1,-1
22739981,1,2,1,11001,1,1,2,-1,1,-1
22739982,1,1,1,11001,1,1,2,-1,1,-1
22739986,1,1,1,473,1,1,2,-1,2,0
22739988,1,89,1,11001,1,-1,2,-1,1,-1
22740129,1,1,1,0,1,1,2,-1,1,-1
22740509,1,1,1,BOGOTA,1,1,2,-1,1,-1
22740516,1,1,1,ZIPAQUIRA,1,1,2,-1,1,-1
22740517,1,1,1,BOGOTA,1,1,2,-1,1,-1
22740587,1,1,1,0,1,1,2,-1,1,-1
22740587,2,4,1,0,1,1,2,-1,1,-1
22740945,1,1,1,BOGOTA,1,2,2,-1,1,-1
22740945,2,4,1,BOGOTA,1,2,1,12,1,-1
22740946,1,1,1,BOGOTÁ,1,2,2,-1,1,-1
22740946,2,4,1,HUILA,1,4,1,12,1,-1
22740948,1,4,1,CHIA,1,4,1,12,1,-1
22740948,2,4,1,CHIA,1,5,1,12,1,-1
22740949,1,2,5,CHIA,1,1,2,-1,1,-1
22740952,1,1,1,BOGOTÁ,1,1,2,-1,1,-1
22740952,2,1,1,BOGOTA,1,2,2,-1,1,-1
22740954,1,1,1,BOGOTÁ,1,1,2,-1,1,-1
22740959,1,1,1,CHIA,1,1,2,-1,1,-1
22741115,1,1,1,CALI,1,1,2,-1,1,-1
22741118,1,4,1,FACATATIVA,1,3,2,-1,1,-1
22741118,2,4,1,FACATATIVA,1,4,2,-1,1,-1
22741120,1,4,1,FACATATIVA,1,1,1,12,1,-1
22741137,1,2,5,IBAGUé,1,1,1,12,1,-1
22741138,1,4,1,ZIPAQUIRA,1,1,1,12,1,-1
22742392,1,2,1,11001,2,-1,2,-1,1,-1
22742393,1,1,1,11001,1,1,2,-1,1,-1
22742394,1,2,1,11001,1,1,2,-1,3,70000
22744090,1,1,1,175,1,2,2,-1,3,0
22744092,1,1,1,TABIO,1,1,2,-1,3,0
22744093,1,4,1,11001,1,1,1,12,1,-1
22744093,2,4,1,11001,1,1,1,12,1,-1
22744096,1,1,1,11001,1,2,2,-1,1,-1
22751909,1,1,1,11001,1,1,2,-1,4,100000
22751917,1,1,1,817,1,1,2,-1,4,90000
22751934,1,1,1,899,4,-1,2,-1,1,-1
22751935,1,89,1,899,2,-1,2,-1,1,-1
22751936,1,2,2,CARTAGENA,2,-1,2,-1,1,-1
22751939,1,1,1,817,1,4,2,-1,1,-1
22755793,1,1,1,GIRARDOT,1,1,2,-1,2,64000
22755793,2,4,1,11001,1,3,1,12,2,32000
22755795,1,6,2,214,2,-1,1,4,3,120000
22755796,1,4,1,286,1,3,1,12,1,-1
22755798,1,1,1,11001,1,2,2,-1,4,100000
22755798,2,4,1,11001,1,4,1,12,1,-1
22757510,1,1,1,ZIPAQUIRA,1,2,2,-1,1,-1
22757512,1,1,1,BOGOTA,1,1,2,-1,1,-1
22757513,1,1,1,ZIPAQUIRA,1,1,2,-1,1,-1
22758247,1,2,1,ZIPAQUIRA,1,1,2,-1,1,-1
22758249,1,4,1,ZIPA,1,1,1,12,3,30000
22758250,1,1,1,ZIPA,1,1,2,-1,1,-1
22759378,1,1,1,BOGOTA,1,1,2,-1,1,-1
22759617,1,1,1,BOGOTA,1,1,2,-1,2,0
22763315,1,4,1,ZIPAQUIRA,1,1,2,-1,1,-1
22763316,1,1,2,ZIPAQUIRA,1,1,2,-1,1,-1
22763317,1,1,1,BOGOTA,1,1,2,-1,2,35000
22763319,1,1,1,ZIPAQUIRA,1,1,2,-1,3,60000
22763320,1,1,5,ZIPAQUIRA,1,1,2,-1,1,-1
22763729,1,4,1,SANTANDER,1,1,2,-1,1,-1
22763730,1,1,5,BOGOTA,1,1,1,10,1,-1
22763731,1,1,2,BOGOTA,1,1,2,-1,3,0
22763734,1,1,1,BOGOTA,1,2,2,-1,2,30000
22763735,1,4,1,BOGOTA,1,3,2,-1,2,0
22763736,1,1,1,BOGOTA,1,2,2,-1,2,30000
22763737,1,4,1,BOGOTA,1,1,2,-1,2,30000
22763738,1,1,5,RISARALDA,4,-1,2,-1,2,35000
22763742,1,4,1,BOGOTA,1,1,1,2,3,0
22766036,1,1,1,BOGOTA,1,3,2,-1,1,-1
22766037,1,1,1,BOGOTA,1,1,2,-1,1,-1
22766037,2,4,1,BOGOTA,1,1,2,-1,1,-1
22767215,1,1,5,MOSQUERA,1,1,2,-1,1,-1
22767327,1,1,1,BOGOTA,1,1,2,-1,1,-1
22767787,1,4,1,BELLO ANTIOQUIA,1,2,2,-1,1,-1
22767943,1,1,1,BOGOTA11001,1,1,2,-1,1,-1
22767994,1,1,1,FUNZA,1,2,2,-1,1,-1
22767996,1,1,1,BOGOTA11001,1,1,2,-1,1,-1
22768073,1,4,1,BOGOTA,1,1,2,-1,3,0
22769622,1,2,1,11001,1,1,2,-1,1,-1
22769622,2,4,1,126,1,2,2,-1,1,-1
22769623,1,1,1,11001,1,1,2,-1,1,-1
22769628,1,2,2,11001,1,1,2,-1,3,150000
22769628,2,4,1,NO ESTA MATRICULADA ES DE DEPORTE,1,4,2,-1,3,0
22770915,1,6,1,BELLO ANTIOQUIA,1,1,2,-1,2,0
22771262,1,1,1,QINDIO,1,1,2,-1,1,-1
22772052,1,1,1,BOGOTA,1,1,2,-1,1,-1
22772052,2,4,1,BOGOTA,1,4,2,-1,1,-1
22772535,1,1,1,ZIPAQUIRA,1,1,2,-1,1,-1
22773216,1,4,1,ZIPAQUIRA,1,1,1,12,1,-1
22773217,1,4,1,ZIPAQUIRA,1,4,1,12,3,50000
22773447,1,1,1,BOGOTA,1,1,2,-1,3,0
22773923,1,4,1,BOGOTA,1,2,2,-1,1,-1
22774749,1,1,1,BOGOTA,1,1,2,-1,3,60000
22774750,1,4,1,CHIA,1,1,2,-1,1,-1
22774780,1,4,1,ZIPAQUIRA,1,1,2,-1,1,-1
22775136,1,1,1,BOGOTA,1,1,2,-1,1,-1
22775136,2,4,1,BOGOTA,1,3,2,-1,1,-1
22775637,1,1,1,VILLAVICENCIO,1,1,2,-1,1,-1
22775639,1,1,1,PALERMO,1,1,2,-1,1,-1
22775640,1,1,1,BOGOTA,1,2,2,-1,1,-1
22775641,1,1,1,11001,1,1,2,-1,1,-1
22776718,1,2,2,214,1,1,1,12,3,130000
22776720,1,1,1,11 0 01,1,3,2,-1,5,0
22776722,1,4,1,473,1,1,1,12,1,-1
22776731,1,1,1,473,1,1,2,-1,1,-1
22776732,1,1,1,11001,1,1,2,-1,4,70000
22776733,1,4,1,269,1,1,1,12,1,-1
22776734,1,4,1,11001,1,1,1,12,1,-1
22776735,1,1,1,11001,1,1,2,-1,1,-1
22776736,1,1,1,11 0 01,1,1,2,-1,3,50000
22776736,2,4,1,175,1,1,1,12,1,-1
22776738,1,4,1,175,1,1,1,12,1,-1
22777365,1,1,1,11001,1,1,2,-1,1,-1
22777366,1,1,1,11001,1,1,2,-1,1,-1
22777367,1,1,1,899,1,1,2,-1,1,-1
22777367,2,2,1,11001,1,1,2,-1,1,-1
22777368,1,1,1,11001,1,1,2,-1,1,-1
22777369,1,1,1,899,1,1,2,-1,1,-1
22777369,2,1,1,899,1,1,2,-1,1,-1
22777370,1,1,1,11001,1,4,2,-1,1,-1
22777372,1,1,1,11001,1,1,2,-1,1,-1
22777373,1,4,1,11001,1,1,2,-1,1,-1
22777376,1,1,1,BOGOTA,1,1,2,-1,1,-1
22777616,1,1,1,BOJACA,1,1,2,-1,1,-1
22777690,1,1,1,11001,1,1,2,-1,1,-1
22777690,2,1,1,11001,1,3,2,-1,1,-1
22777826,1,4,1,11001,1,1,1,12,1,-1
22777828,1,1,1,11001,1,1,2,-1,2,0
22777830,1,1,1,11001,1,1,2,-1,1,-1
22777830,2,4,1,11001,1,1,1,12,1,-1
22777831,1,4,1,11001,1,1,1,12,1,-1
22777835,1,1,1,11001,1,1,1,12,1,-1
22779205,1,1,1,11001,1,1,2,-1,1,-1
22779207,1,1,2,11001,1,1,2,-1,1,-1
22779209,1,1,1,11001,1,1,2,-1,1,-1
22779576,1,1,1,11001,1,1,2,-1,1,-1
22779576,2,1,1,11001,1,2,2,-1,1,-1
22779576,3,1,1,11001,1,3,2,-1,1,-1
22779576,4,1,1,11001,1,4,2,-1,1,-1
22779744,1,1,1,BOGOTA,1,3,2,-1,1,-1
22780065,1,1,1,BOGOTA,1,1,2,-1,1,-1
22780672,1,4,1,11001,1,1,1,12,1,-1
22781063,1,1,5,11001,1,2,2,-1,1,-1
22781064,1,1,1,11001,1,1,2,-1,3,80000
22781591,1,1,1,11001,1,1,2,-1,2,67000
22781592,1,1,1,11001,1,1,2,-1,2,76000
22781595,1,1,1,1100 1,1,1,2,-1,1,-1
22781682,1,1,1,BOGOTA,1,1,2,-1,3,200000
22782434,1,1,1,CAISEDONIA VALLE,1,1,2,-1,3,60000
22793482,1,4,1,CHIA,1,1,2,-1,1,-1
22793488,1,1,1,CHIA,1,1,2,-1,3,85000
22794513,1,1,1,11001,1,1,2,-1,2,80000
22795073,1,1,1,11001,1,1,2,-1,1,-1
22795075,1,1,1,11001,1,1,2,-1,1,-1
22795076,1,2,1,11001,1,1,2,-1,1,-1
22795078,1,1,1,11001,1,1,1,2,1,-1
22798723,1,1,1,ZIPAQUIRA,1,1,2,-1,1,-1
22798723,2,1,1,ZIPAQUIRA,1,2,2,-1,1,-1
22798723,3,1,1,ZIPAQUIRA,1,2,2,-1,1,-1
22798727,1,1,1,ZIPAQUIRA,1,1,2,-1,1,-1
22807793,1,1,1,11001,1,1,2,-1,1,-1
22807802,1,1,1,11001,1,2,2,-1,1,-1
22807802,2,4,1,11001,1,2,1,12,1,-1
22807803,1,1,1,11001,1,2,2,-1,1,-1
22807810,1,1,1,11001,1,1,2,-1,1,-1
22807811,1,1,1,11001,1,1,2,-1,3,70000
