ID_ENCUESTA;ID_VEHICULO;CANTIDAD;FACTOR_EXP_CAL
22608731;13;2;27.2149278387561
19661051;9;2;22.4516390268376
19708972;9;1;59.4308091886878
22920002;1;1;15.0537966579575
19590404;1;1;22.4516390268376
19590404;4;1;22.4516390268376
20066300;9;1;18.2796102275198
20137742;9;3;10.1652370969154
19173642;4;1;186.206733769314
20168423;9;1;10.263328578421
19328645;1;1;22.7984790383874
19328645;13;2;22.7984790383874
23196237;4;2;6.25553052117868
23196237;13;1;6.25553052117868
18772434;1;2;48.7603699938209
19982574;9;1;14.9972986900067
19372562;1;1;11.9233617284196
20940668;1;1;24.1910469677832
20942382;1;1;19.5940758629142
19561160;9;2;64.2324281342226
19433875;13;1;68.3954371151622
20251170;8;2;29.9945973800135
19511103;4;1;14.2174746214043
19384736;11;1;6.56812806277507
19671454;13;1;59.0572022735254
19452037;13;1;90.5856031681175
19450937;13;1;2.03299201943038
23106923;1;1;3.33284467523113
22540157;1;1;15.6089872396369
19942456;1;1;25.5914543185277
18542419;5;1;50.9940160772417
19387336;1;1;11.3808568319376
20672245;13;1;40.8223917581342
22114218;1;1;108.58802563892
19762548;1;1;19.8102697295626
19762548;4;1;19.8102697295626
18787638;1;1;112.822080400246
19982575;9;1;14.9972986900067
19537155;1;1;3.16243203022503
19273027;13;2;57.0353797725184
19539000;1;1;36.1307408255002
19539000;9;2;36.1307408255002
19229966;13;1;39.7030225893628
19434407;11;2;20.5186311345487
19434407;13;1;20.5186311345487
20248999;9;1;10.9071263200049
19414369;1;1;12.3756436563551
19414369;4;1;12.3756436563551
19413089;2;1;4.39281747889144
19732571;9;1;54.1961112382504
19915766;1;1;17.8388425595851
19642201;11;1;22.25694189305
19642201;13;2;22.25694189305
19764476;1;1;35.6776851191701
19803525;9;3;24.0553275287546
19989904;9;2;3.99129444716372
20934483;1;1;24.1910469677832
20934483;2;1;24.1910469677832
20336700;1;1;5.05288133274393
20685374;1;1;19.7926747918226
20059885;9;2;25.5914543185277
19490609;1;1;27.3581748460649
19490609;9;2;27.3581748460649
19385620;13;2;11.3808568319376
18678322;1;2;453.14409816653
19757539;9;1;12.7957271592639
19560566;9;2;19.6857340911752
18534098;13;1;119.577747970164
18544256;13;1;329.990411540999
18581822;1;1;69.2061646762566
19712130;9;1;186.206733769314
19454204;13;1;38.5394568805336
19557210;4;1;116.64956363309
19728563;9;6;42.6524238642128
20692758;1;1;16.747647900773
20692758;13;1;16.747647900773
19433880;4;1;20.5186311345487
20869810;13;1;15.5513873364321
18783416;13;1;36.6770839242588
19775664;9;2;25.9057373386588
19484607;1;1;175.379885103108
20942738;4;1;39.1881517258285
20169568;1;1;7.10561437417115
20169568;4;1;7.10561437417115
19905722;4;1;34.1219390913703
18739577;4;1;119.577747970164
19908217;4;1;18.2796102275198
19910469;9;3;4.49020625305919
20226045;1;1;3.99129444716372
20226045;9;1;3.99129444716372
19536994;1;1;10.2365817274111
20691799;1;1;17.0061790508312
19511901;13;1;7.11547206800633
19564469;9;1;36.5592204550396
22892088;1;1;15.0837414189981
18828665;1;1;84.9645184062243
19912645;4;1;49.9487591668382
19562105;1;1;13.6570281983251
19203855;11;1;72.7888747471651
18713440;1;1;194.584078279657
18837499;1;1;112.085922084147
18837499;13;1;112.085922084147
19730898;1;1;8.74537153744142
19787182;4;1;67.3549170805128
19787182;9;2;67.3549170805128
20336698;1;1;2.52644066637196
19484582;8;1;8.34635320989374
19484582;9;1;8.34635320989374
19414007;13;2;2.18937602092502
19852158;13;3;62.4359489585477
19727496;4;1;89.8065561073504
19789089;9;1;53.5165276787552
19230708;13;1;174.693299393196
18734376;1;1;162.153398566381
19561949;9;1;42.6524238642128
20059886;1;1;12.7957271592639
19786613;1;1;25.5914543185277
19786613;9;2;25.5914543185277
22117952;11;1;123.897857664172
22117952;13;1;123.897857664172
19672493;1;1;45.4759319946954
19762175;13;2;57.633183654044
19182481;1;2;29.3084432749501
19182481;13;4;29.3084432749501
18773014;1;1;130.714643701884
18773014;4;1;130.714643701884
20165110;4;1;9.57910667319293
18589962;4;1;64.5924203645062
19354489;1;1;4.90961953523161
19354489;13;1;4.90961953523161
20340059;1;1;4.28494248285907
20347820;1;1;1.84177352333416
20878782;4;1;54.4298556775122
19597406;1;2;9.88607217275987
19472078;13;4;4.39281747889144
19909493;9;1;34.1219390913703
19537196;1;1;218.366624241495
18736650;4;1;101.871431235005
18877351;1;1;483.889298366276
22594897;1;1;54.9533311405315
19233666;13;1;109.183312120748
19910471;9;1;4.49020625305919
22869307;1;1;5.98694167074558
22869309;1;1;1.99564722358186
19731101;9;1;25.2644066637197
18576946;4;1;107.530955192506
18576946;13;3;107.530955192506
19714469;1;1;49.9487591668382
19714469;4;1;49.9487591668382
23166864;1;1;167.125103562552
19671773;1;1;10.8276028558799
20067301;4;1;19.6857340911752
22144802;1;1;2.21361055991106
19718540;9;3;20.8119829861826
19944981;1;1;11.89256170639
19419474;13;2;32.8298098152779
19899721;1;1;15.9946589490798
19070716;1;1;155.050517171344
19070716;4;1;155.050517171344
21753018;4;1;410.235968107788
19914597;4;1;48.1106550575092
19948041;1;1;25.5914543185277
19948041;9;1;25.5914543185277
19560825;4;1;31.9893178981596
19560825;9;1;31.9893178981596
19510229;4;1;18.2796102275198
20602382;1;2;24.1910469677832
20602382;13;1;24.1910469677832
19511102;8;1;14.2174746214043
19511102;9;1;14.2174746214043
19413726;1;1;32.1162140671113
19413726;13;2;32.1162140671113
19796208;2;1;55.4986212964868
19796208;9;2;55.4986212964868
19413807;1;1;22.7617136638752
19761879;1;1;28.4224574966846
19764478;1;1;20.8119829861826
19764478;9;3;20.8119829861826
19787617;4;1;13.8746553241217
20057026;1;1;3.99129444716372
20096616;9;2;3.59216500244735
18770933;1;1;325.705500905771
23106829;13;1;29.3123301922124
18741132;1;1;97.5207399876418
18741132;11;1;97.5207399876418
18741132;13;1;97.5207399876418
19948815;9;1;14.9972986900067
19801518;9;3;41.6239659723651
18739950;1;1;196.951584892035
23249055;1;1;3.99927965066846
18744269;1;1;120.972324591569
19434304;11;1;13.6570281983251
19434304;13;1;13.6570281983251
19831292;1;1;13.8746553241217
19831292;9;1;13.8746553241217
19946618;1;1;21.3262119321064
19434374;13;1;24.1395660406455
19947950;1;1;25.5914543185277
19947950;13;2;25.5914543185277
22819552;1;1;5.84981371157739
19510540;9;1;10.4329415123672
19573932;13;1;6.42027169991826
18783989;4;1;111.605898105486
23280687;4;1;12.1864068183465
20756230;1;1;15.5513873364321
19326373;1;1;10.4329415123672
19326373;13;2;10.4329415123672
19387521;1;1;3.79491843627004
21753017;1;1;205.117984053894
18742201;13;1;93.0049150879053
22241596;4;1;98.4757924460174
20650569;13;1;33.495295801546
19669777;1;1;15.9946589490798
19674489;1;1;31.9893178981596
19718542;8;1;20.8119829861826
19718542;9;2;20.8119829861826
20744356;1;1;18.1432852258374
20744356;13;3;18.1432852258374
19736470;1;1;22.7984790383874
19736470;9;6;22.7984790383874
19751468;1;1;31.1952320344993
19751468;4;1;31.1952320344993
19751468;8;2;31.1952320344993
20575320;4;1;13.6074639193781
20575320;13;2;13.6074639193781
19483198;13;1;9.27372578877082
20201644;1;1;7.39289970684753
20201644;13;1;7.39289970684753
19764407;1;1;17.7249781790823
19477694;1;1;1.91161936155394
19565001;9;2;34.9814861497657
20603290;1;1;13.6074639193781
19081069;13;1;362.916973774707
22241598;4;1;241.944649183138
22100802;1;1;1
20885160;13;1;46.6541620092962
20239919;9;1;4.49020625305919
19787184;9;1;67.3549170805128
20670937;1;1;27.2149278387561
19400192;4;1;124.780928137997
19400192;11;2;124.780928137997
19142997;13;1;240.994297201197
20901913;1;1;33.495295801546
20901913;11;2;33.495295801546
20901913;13;2;33.495295801546
19579325;4;1;28.9045926604002
19578411;1;1;48.1106550575091
19578411;4;1;48.1106550575091
19643025;11;1;8.34635320989374
19643025;13;3;8.34635320989374
19630928;9;2;56.129097567094
19562904;9;1;5.69237765440506
19512805;13;3;11.664956363309
20727679;1;1;19.7926747918226
20727679;13;4;19.7926747918226
19253911;4;1;45.9719208929464
19414203;2;1;2.84292110179817
18783760;1;1;301.042329779471
18765732;1;1;386.328108826684
18765732;4;2;386.328108826684
19573951;11;1;11.128470946525
19573951;13;1;11.128470946525
20031316;2;1;19.2110612180147
19482548;1;1;4.39281747889144
19482548;9;2;4.39281747889144
19538425;4;1;54.1961112382504
22150684;4;1;13.2816633594664
19403170;11;2;17.8422879430858
19403170;13;1;17.8422879430858
19713882;1;1;11.3689829986738
19489166;4;1;20.5186311345487
19489166;8;2;20.5186311345487
19434396;4;1;38.5394568805336
18971771;1;1;307.401048897116
20198358;9;2;3.92355043876938
19537097;9;3;20.5186311345487
19538838;9;1;19.6857340911751
19410648;4;1;16.4149049076389
19410648;13;1;16.4149049076389
19901699;1;1;30.1075933159149
19901699;13;1;30.1075933159149
19325150;5;1;72.7888747471651
19872886;1;1;17.0609695456851
19872886;4;1;17.0609695456851
19872886;9;5;17.0609695456851
19419512;1;1;3.82323872310788
18680051;4;1;145.291905371508
19909291;11;1;9.57910667319293
19909291;13;1;9.57910667319293
18742807;1;1;106.20564800778
19671974;1;1;12.1864068183465
19671974;4;1;12.1864068183465
19671974;9;2;12.1864068183465
19801519;2;1;55.4986212964868
19801519;9;1;55.4986212964868
18579666;4;1;142.817727773266
19435740;1;1;354.791123031806
18570999;13;1;384.988813464499
19434409;13;2;25.6482889181858
19912599;1;1;2.78469106877318
19912599;9;2;2.78469106877318
19580531;9;1;19.2697284402668
22775637;1;1;3.82323872310788
23249048;1;1;9.99819912667115
19731482;1;1;15.9946589490798
19731482;4;1;15.9946589490798
19731482;11;3;15.9946589490798
20345329;13;3;1.99564722358186
20935513;13;4;31.1027746728641
21739152;4;1;75.46273939829
21739152;13;4;75.46273939829
20197787;9;1;7.98258889432744
19272494;1;1;37.9768042159122
19272494;11;1;37.9768042159122
19272494;13;2;37.9768042159122
19301301;2;1;15.2129435054738
19467133;1;1;87.3466496965981
18722530;13;2;9.60605472540268
20348512;1;1;7.49864934500337
20348512;4;1;7.49864934500337
20348512;13;2;7.49864934500337
19204105;4;1;24.262958249055
19634884;1;1;14.2174746214043
19634884;9;1;14.2174746214043
19232757;4;1;87.3466496965981
19839384;11;2;77.0789137610672
19839384;13;2;77.0789137610672
19841418;9;1;97.0518329962202
19328818;13;1;23.3299127266179
19433476;13;2;3.79491843627004
19732770;9;2;19.4415939388483
23229682;1;2;7.48170731707317
20197791;4;1;7.98258889432744
18773745;1;1;80.9185889583089
19852157;1;2;62.4359489585477
19852157;13;1;62.4359489585477
19761176;9;1;44.9032780536752
19773571;4;1;35.6776851191701
20137733;1;1;12.5110610423574
20137733;13;1;12.5110610423574
18510841;13;1;88.1099195569629
20368860;1;1;16.0581070335557
19899291;11;1;21.0484115876603
19899291;13;2;21.0484115876603
19455018;4;1;20.5186311345487
19763567;1;2;4.42722111982213
19712011;9;1;25.5914543185277
20727680;1;1;21.7719422710049
20727680;13;4;21.7719422710049
19253348;1;1;218.366624241495
19561158;1;1;32.1162140671113
19433343;4;1;12.3756436563551
20063830;4;1;23.2649584713888
20063830;8;2;23.2649584713888
20063830;9;1;23.2649584713888
19872403;4;1;30.1075933159149
19806606;9;2;9.98975183336763
18569982;1;1;329.990411540999
21592141;1;1;313.416160891027
18697359;4;1;176.89461661787
22218853;4;1;55.3310338370781
22218853;11;1;55.3310338370781
20282501;1;1;6.7768247312769
19254012;1;1;18.1972186867913
20282500;13;2;14.4927817178719
19253906;13;1;51.3803821744695
22260690;2;1;430.123820770023
18570315;2;1;56.8794420013393
19730598;13;2;11.664956363309
19212452;4;1;145.57774949433
20031882;13;1;31.2179744792739
19493616;13;3;11.664956363309
19085125;1;2;199.341995239886
19203996;1;1;87.3466496965981
20064817;9;3;37.4193983780627
19752859;4;1;47.9839768472394
19561955;6;1;18.2796102275198
18982261;9;1;172.439880129456
20019078;1;1;3.99129444716372
20198508;9;2;7.98258889432744
22537333;13;1;816.890956057764
20544631;1;1;19.7926747918226
19326448;13;1;4.39281747889144
19774416;4;1;37.9768042159122
19761530;11;1;24.9743795834191
19761530;13;1;24.9743795834191
22540809;11;1;119.129931091757
19730497;4;2;1.96177521938469
19329295;4;1;72.7888747471651
22542811;4;1;127.071926497874
22575878;1;2;67.6348690960387
22575878;2;1;67.6348690960387
22575878;13;2;67.6348690960387
19670944;4;1;33.385412839575
19670944;13;1;33.385412839575
20251163;13;1;12.6322033318598
19413724;13;1;20.6461376145716
20137737;1;1;5.42145978502152
19080410;1;1;33.5247054488162
22577274;1;1;279.616614293887
19435735;4;1;154.480942556771
19964904;1;1;11.89256170639
22242551;4;2;3.87381847984436
18871514;13;1;87.3888640142185
22584303;1;1;54.9533311405315
23053439;1;1;4.94303608637993
19434308;13;1;27.3140563966502
22594703;1;1;8.68611851633403
22973453;4;1;5.07172015796042
19946614;2;1;42.6524238642128
19946614;4;2;42.6524238642128
19946614;9;1;42.6524238642128
18522949;1;1;597.88873985082
18522949;13;1;597.88873985082
19479543;1;2;1.77886801700158
19479543;2;1;1.77886801700158
19479543;4;1;1.77886801700158
19982664;1;2;5.45356316000245
19982664;9;2;5.45356316000245
19269246;4;1;71.0034520115525
22836530;13;1;138.254085247507
22836971;13;1;83.884984288166
19454203;13;1;19.2697284402668
20201637;4;1;3.21739754136756
19115358;4;1;62.1391555399281
19115358;9;1;62.1391555399281
22697677;1;2;483.152150985481
19230706;4;1;33.5948652679224
22150328;4;1;121.110788183449
22150328;13;2;121.110788183449
20201642;1;2;40.6609483876614
20201642;13;2;40.6609483876614
20006481;9;1;42.0968231753205
19413728;13;1;48.174321100667
20793725;4;1;15.5513873364321
20793725;13;2;15.5513873364321
22826964;13;1;242.755766874927
19385318;11;1;3.21013584995913
19385318;13;1;3.21013584995913
20919505;11;1;18.1432852258374
20919505;13;1;18.1432852258374
20942285;13;2;19.5940758629142
19839385;4;1;38.5394568805336
19839385;11;1;38.5394568805336
19839385;13;2;38.5394568805336
22836974;13;1;33.9316801469052
19732052;1;1;16.6495863889461
19732052;9;1;16.6495863889461
20975007;4;1;18.1432852258374
19634885;1;1;14.2174746214043
19634885;9;2;14.2174746214043
22763733;13;2;33.1986203022469
20602229;1;1;13.6074639193781
20602229;13;3;13.6074639193781
19483041;4;1;20.5186311345487
19338940;1;1;19.5415534614749
19764707;1;2;19.2110612180147
20065684;9;2;18.2796102275198
21580968;4;1;470.124241336541
19769150;11;1;24.0553275287546
19769150;13;2;24.0553275287546
21948077;11;1;553.01634099003
21948077;13;1;553.01634099003
22771949;13;1;58.6168865499002
20816581;13;2;16.747647900773
18969732;2;1;461.986576157399
18969732;4;1;461.986576157399
19201211;4;1;72.7888747471651
19538602;1;1;18.0653704127501
19538602;8;2;18.0653704127501
19538602;9;2;18.0653704127501
23248683;1;1;15.9946589490798
23155116;4;1;0.096417533469219
19199679;13;1;30.1195343781373
19435255;1;1;11.664956363309
19251798;13;1;582.310997977321
19901698;1;1;15.0537966579575
19901698;13;2;15.0537966579575
19563853;8;1;39.3714681823503
19563853;9;1;39.3714681823503
20727051;4;1;18.1432852258374
22740949;2;1;15.5513873364321
19353725;4;1;4.39281747889144
19263036;13;1;154.141146523408
19538799;8;1;3.16243203022503
19538799;9;1;3.16243203022503
19565093;9;1;44.9032780536752
19604811;1;1;22.4516390268376
19326705;13;2;29.3123301922124
19408009;13;1;20.5186311345487
23146786;1;1;91.1975402536159
23146786;2;1;91.1975402536159
23146786;13;1;91.1975402536159
19712545;4;1;76.8442448720587
19401343;4;1;45.5969580767748
23157067;1;1;105.666840270188
19511104;9;1;14.2174746214043
19787327;13;1;19.2110612180147
19787327;9;1;19.2110612180147
19732774;9;1;233.299127266179
19401344;1;2;91.1939161535496
18787649;1;2;99.2834307522169
19401229;2;1;12.4154801802956
19744321;1;1;49.9487591668382
19744321;8;2;49.9487591668382
19759721;9;1;63.1452347629808
19607656;1;1;84.2788301745766
19607656;9;1;84.2788301745766
23157961;2;1;84.9645184062243
19764374;9;3;42.0968231753205
19769161;4;1;53.174934537247
19779796;2;2;17.8388425595851
19779796;8;2;17.8388425595851
19779796;9;1;17.8388425595851
19806611;9;1;55.4986212964868
22851193;1;3;217.719422710049
22851193;4;1;217.719422710049
22851193;9;2;217.719422710049
20619405;2;1;27.2149278387561
20619405;13;2;27.2149278387561
19201837;13;2;603.940188731851
19907456;4;2;36.5592204550396
19907456;8;2;36.5592204550396
19907456;9;2;36.5592204550396
19896081;4;1;15.9946589490798
20024246;9;1;21.0484115876603
19712124;9;2;124.137822512876
20918637;11;1;48.3820939355664
20918637;13;2;48.3820939355664
19562112;13;1;13.6570281983251
20168424;9;1;5.1316642892105
20228288;9;3;10.263328578421
19558189;9;1;27.3581748460649
20542838;1;1;217.719422710049
19454260;2;1;15.1744757759168
19434805;11;2;3.50643236930062
19273562;4;1;109.183312120748
19513841;9;1;46.6598254532358
19733469;1;1;44.9032780536752
19787211;1;1;39.3714681823503
19452195;11;2;15.6494122685508
19452195;13;1;15.6494122685508
20895060;2;1;27.2149278387561
20895060;11;2;27.2149278387561
20895060;13;2;27.2149278387561
19915760;13;3;31.2179744792739
18477030;4;1;5097.87110437346
19353724;13;2;10.4329415123672
20933894;13;1;33.495295801546
20740560;13;5;21.7719422710049
20269254;1;1;44.9032780536752
20336681;1;1;8.12070214190989
20612552;1;1;21.7719422710049
19247805;1;1;39.7030225893628
19247805;13;1;39.7030225893628
23056941;1;1;55.9599030942236
23056941;13;3;55.9599030942236
23187903;1;1;24.7924382710039
23187903;13;1;24.7924382710039
19869822;4;1;85.3048477284256
19869822;8;1;85.3048477284256
19869822;9;1;85.3048477284256
18787651;1;1;99.2834307522169
19730606;1;1;38.8831878776965
19730606;4;1;38.8831878776965
19330520;3;1;3.69098144136907
19763242;1;1;19.2110612180147
18778742;13;2;128.329604488166
20095688;1;1;41.5936427126658
20095688;8;2;41.5936427126658
19732780;13;1;8.33211168807783
19801516;1;3;13.8746553241217
19801516;9;1;13.8746553241217
19329649;1;1;27.3581748460649
18542215;13;1;53.1019053054482
23163605;1;1;49.7695117511719
22445380;4;1;4.58357526236689
20940817;13;1;62.2055493457283
19763815;13;1;38.4221224360294
19734714;13;1;51.8114746773175
18712378;1;1;149.447896112195
20171346;8;1;4.78955333659647
20171346;9;2;4.78955333659647
19732561;1;1;33.8174345480194
19252999;1;1;427.161418371185
23088378;1;1;112.301108968177
19407723;1;1;64.7956772669958
19407723;4;1;64.7956772669958
19407723;11;1;64.7956772669958
19400190;1;1;124.780928137997
19400190;13;2;124.780928137997
19763812;13;2;249.743795834191
18543533;1;1;209.261058947787
19764402;1;1;12.0276637643773
20165130;9;1;4.78955333659647
18544279;13;1;236.91619290123
20251162;4;1;20.6461376145716
20251162;8;1;20.6461376145716
20251162;9;2;20.6461376145716
19433876;1;1;22.7984790383874
19433876;13;1;22.7984790383874
19396742;1;1;11.6881078976687
19396742;4;1;11.6881078976687
19513821;4;1;5.55474112538522
19513821;11;3;5.55474112538522
19732280;4;1;29.3816230393166
19732280;11;1;29.3816230393166
19732280;13;1;29.3816230393166
19891284;13;1;15.9946589490798
18770773;1;1;224.171844168293
19980459;13;1;76.7743629555831
19203861;5;1;51.3803821744695
19331290;13;1;20.2868806318417
20086601;9;1;42.6524238642128
19840011;1;1;51.9340748981969
19840011;4;1;51.9340748981969
18569756;4;1;318.616944023341
18591491;2;1;89.4363351644466
18591491;4;1;89.4363351644466
19564515;9;1;31.9893178981596
19578242;1;1;23.3299127266179
19578242;13;1;23.3299127266179
19356974;2;1;1.46182657060007
19372567;1;2;5.96168086420981
19758739;1;1;11.1267192689251
23091428;1;1;2.52644066637196
19564518;9;1;59.0572022735255
19420202;11;2;17.8135150412936
19420202;13;2;17.8135150412936
18513872;11;1;89.0485926321409
19385621;2;1;11.3808568319376
19466633;1;1;87.3466496965981
19466633;4;1;87.3466496965981
19535143;1;1;17.0609695456851
18553353;11;1;99.5390235023438
18573363;4;1;279.014745263716
18543445;4;1;129.037146231007
19452545;13;1;4.90961953523161
19372566;2;2;5.96168086420981
18771332;13;1;167.40884715823
18765631;1;1;112.890873667302
20935495;11;2;36.2865704516748
20935495;13;2;36.2865704516748
19346901;13;1;11.9233617284196
18772015;1;1;94.4050204513603
19201838;1;2;603.940188731851
19436566;1;1;25.6482889181858
19764693;9;1;44.9032780536752
19537167;4;1;3.55773603400316
23281949;1;2;9.99819912667116
19204191;4;1;45.9719208929464
19493155;11;1;5.21647075618359
19356044;13;1;68.3954371151622
19201841;1;1;308.475058472733
19201841;13;1;308.475058472733
19292124;1;1;79.4060451787256
19292124;13;3;79.4060451787256
19198161;4;2;51.3803821744695
19875900;9;3;3.42110952614033
19334879;1;1;2.59735731059305
18772325;5;1;527.879234581392
20165103;8;1;10.263328578421
19203076;4;1;124.780928137997
22894789;11;2;4.7836409867837
19774417;13;1;249.561856275995
23249044;1;2;15.9946589490798
19252997;1;1;398.683990479772
19434404;13;1;24.160484361213
18571467;13;1;161.705870139193
22657602;1;1;54.9533311405315
22724294;1;2;501.465857425644
19465963;1;1;8.03354599901477
19465963;2;1;8.03354599901477
19465963;13;3;8.03354599901477
19592970;4;1;116.64956363309
19577482;1;1;24.0553275287546
19577482;9;1;24.0553275287546
18513943;2;1;140.99360500089
18504914;4;2;112.794884000712
21851285;4;1;317.319618097575
20336695;4;1;9.47415249889487
21816366;1;2;1371.63774654293
21878374;1;1;232.695540825508
18994697;1;1;203.792585607539
19981331;1;1;3.99129444716372
19642195;11;1;6.42027169991826
19642195;13;1;6.42027169991826
22837457;1;1;16.6495863889461
22837457;13;3;16.6495863889461
19396745;4;1;4.12521455211838
19388144;1;1;4.03605596641725
23194967;1;1;31.0101034342688
20067299;1;1;21.3262119321064
18540359;4;1;88.0805732243266
18540359;13;1;88.0805732243266
19356965;13;1;45.5969580767748
21948054;13;3;146.281109981463
19763229;1;1;55.4986212964868
19759809;1;1;36.5592204550396
20269262;13;3;5.1316642892105
18599607;2;1;239.056729928403
19328822;4;1;7.77663757553931
19578712;4;1;28.9045926604002
19578712;8;2;28.9045926604002
19763834;2;2;21.3262119321064
19763834;9;3;21.3262119321064
19764384;1;1;67.3549170805128
18604084;1;1;179.094949080587
19112207;7;1;5014.65857425644
18606925;1;1;159.922276677408
20726663;13;3;19.7926747918226
19981337;1;1;9.90942069640648
20573742;1;1;15.5513873364321
18825513;4;1;184.33878033001
18825513;13;1;184.33878033001
20781856;1;1;24.9839060655232
20781856;13;1;24.9839060655232
18543002;11;1;119.577747970164
20395982;1;1;5.99891947600269
20683392;11;1;17.1822264530138
20683392;13;2;17.1822264530138
20873402;1;1;13.6074639193781
19252268;13;1;79.4060451787256
20417022;1;1;6.53120909535882
20417022;4;1;6.53120909535882
20417022;13;4;6.53120909535882
20692791;1;1;18.1432852258374
20692791;13;1;18.1432852258374
19547563;1;1;3.89603596588958
19236749;13;2;67.1897305358447
20684390;1;2;14.5146281806699
20736302;13;1;36.2865704516748
20740556;1;1;19.7926747918226
20740556;4;1;19.7926747918226
19773573;1;1;35.6776851191701
20212645;9;1;6.86621326784642
19352965;1;1;6.95529434157812
20518265;13;1;48.3820939355664
18571603;13;2;324.306797132762
19420200;1;1;13.6570281983251
20602225;1;1;27.2149278387561
20602225;13;2;27.2149278387561
19478355;4;1;39.7030225893628
19478355;9;2;39.7030225893628
20582765;1;1;15.5513873364321
19479488;9;2;5.68584220359633
19874030;2;1;15.6089872396369
19480993;4;1;1.96177521938469
20759000;13;2;31.1027746728641
18606674;1;1;145.291905371508
18744258;1;1;80.9185889583089
19948983;9;1;7.49864934500337
19570819;9;2;5.55474112538522
19627960;1;1;5.69237765440506
19434388;1;1;20.6461376145716
19434388;4;1;20.6461376145716
19434388;11;2;20.6461376145716
19870729;4;1;21.3262119321064
19872890;13;2;15.9946589490798
19474612;2;1;4.90961953523161
19474612;9;1;4.90961953523161
19907458;1;1;18.2796102275198
19907458;9;1;18.2796102275198
20781858;4;1;49.9678121310465
20657332;13;2;87.0877690840196
20688014;13;3;43.5438845420098
19204071;1;1;436.733248482991
19204072;4;1;54.5916560603738
20936231;13;2;46.6541620092962
18970355;4;1;83.5625517812759
19432421;4;1;3.89603596588958
20727049;1;1;19.7926747918226
20727049;13;4;19.7926747918226
19069410;13;1;177.310436341167
20726662;11;2;19.7926747918226
20726662;13;2;19.7926747918226
20007922;8;2;37.4193983780627
20007922;9;1;37.4193983780627
18971706;13;2;384.988813464499
19174436;1;1;134.098821795265
19174436;11;1;134.098821795265
19213659;1;1;54.5916560603738
19338939;1;1;19.5415534614749
19733462;13;1;44.9032780536752
19727503;1;1;22.4516390268376
19727503;11;1;22.4516390268376
19727503;13;1;22.4516390268376
19195330;1;1;83.884984288166
19558175;1;1;759.979502113466
19558175;2;1;759.979502113466
19578240;13;1;5.07172015796042
20347074;13;1;149.846277500514
19386127;13;1;43.1971181779972
19387084;1;1;11.3808568319376
19410647;4;1;19.5415534614749
19410647;11;6;19.5415534614749
20035597;1;1;8.45072402196482
19251800;11;1;145.57774949433
19379709;4;2;25.6482889181858
20137516;4;1;4.49020625305919
19642202;13;2;5.56423547326249
19763012;1;1;17.8388425595851
19763012;13;1;17.8388425595851
19263033;13;1;62.3904640689987
19093345;1;2;173.279899769829
20169882;1;1;10.263328578421
20169882;9;1;10.263328578421
20199009;8;1;11.9738833414912
20250536;1;1;4.22536201098241
20251490;9;1;3.99129444716372
20544554;1;1;72.5731409033496
20544554;4;1;72.5731409033496
20544554;13;1;72.5731409033496
19251789;4;1;145.57774949433
19329313;1;1;2.59735731059305
19948812;9;1;2.78469106877318
19872401;4;1;30.1075933159149
18569927;1;1;179.094949080587
18569927;4;1;179.094949080587
19538410;1;2;4.90961953523161
19538410;8;2;4.90961953523161
18514252;1;1;133.26856389784
18514252;4;1;133.26856389784
18514252;11;3;133.26856389784
19558519;1;1;175.379885103108
20787166;13;2;79.1706991672905
20755587;11;1;18.1432852258374
20755587;13;3;18.1432852258374
20211549;1;1;17.8388425595851
19595470;1;1;19.2697284402668
18477468;13;2;64.5924203645062
19384878;13;2;5.66765305922423
19732568;1;1;64.2324281342226
20943004;4;2;19.5940758629142
19783699;1;1;21.0484115876603
19783699;9;1;21.0484115876603
19852011;13;1;53.5165276787552
19783702;4;1;21.0484115876603
20688016;1;1;15.5513873364321
20688016;4;1;15.5513873364321
19856145;1;1;30.1075933159149
19856145;4;1;30.1075933159149
19856145;13;1;30.1075933159149
19352983;4;1;4.39281747889144
18593354;1;1;355.374289351846
18593354;4;1;355.374289351846
19907454;8;2;17.0609695456851
19907454;9;1;17.0609695456851
20926786;4;1;34.3767509542182
20926786;11;1;34.3767509542182
18754024;1;1;80.8815899073619
19562134;1;1;6.20774009014778
19562134;13;2;6.20774009014778
20612560;1;1;12.807024865297
20752985;4;2;18.1432852258374
19781014;4;1;31.2179744792738
19947330;1;1;4.28494248285907
19915770;1;1;11.89256170639
19915770;9;2;11.89256170639
19362787;4;1;4.12521455211838
22614502;4;1;1.89745921813502
19709734;8;2;50.4309903958559
19709734;9;2;50.4309903958559
18514719;11;1;96.7778596732552
19547812;1;1;44.8275470185385
22758249;4;1;45.4079628789438
22758249;13;2;45.4079628789438
22869232;13;1;4.7836409867837
18591115;1;1;484.306351238361
18591115;2;1;484.306351238361
18591115;4;1;484.306351238361
18570541;1;2;75.46273939829
18570541;13;1;75.46273939829
23167696;13;3;14.7288586056948
18770873;1;1;301.970094365925
19346903;9;1;5.96168086420981
19837208;2;1;99.8975183336763
23069026;13;3;9.89633739591131
19232043;1;1;16.0581070335557
19232043;4;1;16.0581070335557
18539738;11;1;47.1642121239312
18539738;13;1;47.1642121239312
23118111;1;1;10.3675915576214
20159908;4;1;23.2649584713888
